Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database,District,Region
6893,AFR::UGA::Kotido,28/06/2015,04/07/2015,0,0,0,0.0,04/07/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6894,AFR::UGA::Kotido,05/07/2015,11/07/2015,0,0,0,0.0,11/07/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6895,AFR::UGA::Kotido,26/07/2015,01/08/2015,0,0,0,0.0,01/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6896,AFR::UGA::Kotido,02/08/2015,08/08/2015,0,0,0,0.0,08/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6897,AFR::UGA::Kotido,09/08/2015,15/08/2015,0,0,0,0.0,15/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6898,AFR::UGA::Kotido,16/08/2015,22/08/2015,0,0,0,0.0,22/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6899,AFR::UGA::Kotido,06/09/2015,12/09/2015,0,0,0,0.0,12/09/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6900,AFR::UGA::Kotido,13/09/2015,19/09/2015,0,0,0,0.0,19/09/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6901,AFR::UGA::Kotido,21/09/2015,27/09/2015,0,0,0,0.0,27/09/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6902,AFR::UGA::Kotido,28/09/2015,04/10/2015,0,0,0,0.0,04/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6903,AFR::UGA::Kotido,05/10/2015,11/10/2015,0,0,0,0.0,11/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6904,AFR::UGA::Kotido,12/10/2015,18/10/2015,0,0,0,0.0,18/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6905,AFR::UGA::Kotido,19/10/2015,25/10/2015,0,0,0,0.0,25/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6906,AFR::UGA::Kotido,26/10/2015,01/11/2015,0,0,0,0.0,01/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6907,AFR::UGA::Kotido,02/11/2015,08/11/2015,0,0,0,0.0,08/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6908,AFR::UGA::Kotido,09/11/2015,15/11/2015,0,0,0,0.0,15/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6909,AFR::UGA::Kotido,16/11/2015,22/11/2015,0,0,0,0.0,22/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6910,AFR::UGA::Kotido,30/11/2015,06/12/2015,0,0,0,0.0,06/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6911,AFR::UGA::Kotido,07/12/2015,13/12/2015,0,0,0,0.0,13/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6912,AFR::UGA::Kotido,14/12/2015,20/12/2015,0,0,0,0.0,20/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6913,AFR::UGA::Kotido,21/12/2015,27/12/2015,0,0,0,0.0,27/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Kotido,Northern
6914,AFR::UGA::Lira,06/04/2015,12/04/2015,0,0,0,0.0,12/04/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6915,AFR::UGA::Lira,13/04/2015,19/04/2015,0,0,0,0.0,19/04/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6916,AFR::UGA::Lira,20/04/2015,26/04/2015,0,0,0,0.0,26/04/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6917,AFR::UGA::Lira,03/05/2015,09/05/2015,0,0,0,0.0,09/05/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6918,AFR::UGA::Lira,17/05/2015,23/05/2015,0,0,0,0.0,23/05/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6919,AFR::UGA::Lira,24/05/2015,30/05/2015,0,0,0,0.0,30/05/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6920,AFR::UGA::Lira,31/05/2015,06/06/2015,0,0,0,0.0,06/06/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6921,AFR::UGA::Lira,07/06/2015,13/06/2015,0,0,0,0.0,13/06/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6922,AFR::UGA::Lira,14/06/2015,20/06/2015,0,0,0,0.0,20/06/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6923,AFR::UGA::Lira,28/06/2015,04/07/2015,0,0,0,0.0,04/07/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6924,AFR::UGA::Lira,05/07/2015,11/07/2015,0,0,0,0.0,11/07/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6925,AFR::UGA::Lira,26/07/2015,01/08/2015,0,0,0,0.0,01/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6926,AFR::UGA::Lira,02/08/2015,08/08/2015,0,0,0,0.0,08/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6927,AFR::UGA::Lira,09/08/2015,15/08/2015,0,0,0,0.0,15/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6928,AFR::UGA::Lira,16/08/2015,22/08/2015,0,0,0,0.0,22/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6929,AFR::UGA::Lira,06/09/2015,12/09/2015,0,0,0,0.0,12/09/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6930,AFR::UGA::Lira,13/09/2015,19/09/2015,0,0,0,0.0,19/09/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6931,AFR::UGA::Lira,21/09/2015,27/09/2015,0,0,0,0.0,27/09/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6932,AFR::UGA::Lira,28/09/2015,04/10/2015,0,0,0,0.0,04/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6933,AFR::UGA::Lira,05/10/2015,11/10/2015,0,0,0,0.0,11/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6934,AFR::UGA::Lira,12/10/2015,18/10/2015,0,0,0,0.0,18/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6935,AFR::UGA::Lira,19/10/2015,25/10/2015,0,0,0,0.0,25/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6936,AFR::UGA::Lira,26/10/2015,01/11/2015,0,0,0,0.0,01/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6937,AFR::UGA::Lira,02/11/2015,08/11/2015,0,0,0,0.0,08/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6938,AFR::UGA::Lira,09/11/2015,15/11/2015,0,0,0,0.0,15/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6939,AFR::UGA::Lira,16/11/2015,22/11/2015,0,0,0,0.0,22/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6940,AFR::UGA::Lira,30/11/2015,06/12/2015,0,0,0,0.0,06/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6941,AFR::UGA::Lira,07/12/2015,13/12/2015,0,0,0,0.0,13/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6942,AFR::UGA::Lira,14/12/2015,20/12/2015,0,0,0,0.0,20/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6943,AFR::UGA::Lira,21/12/2015,27/12/2015,0,0,0,0.0,27/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Lira,Northern
6944,AFR::UGA::Moroto,06/04/2015,12/04/2015,0,0,0,0.0,12/04/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6945,AFR::UGA::Moroto,13/04/2015,19/04/2015,0,0,0,0.0,19/04/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6946,AFR::UGA::Moroto,20/04/2015,26/04/2015,0,0,0,0.0,26/04/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6947,AFR::UGA::Moroto,03/05/2015,09/05/2015,0,0,0,0.0,09/05/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6948,AFR::UGA::Moroto,17/05/2015,23/05/2015,0,0,0,0.0,23/05/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6949,AFR::UGA::Moroto,24/05/2015,30/05/2015,0,0,0,0.0,30/05/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6950,AFR::UGA::Moroto,31/05/2015,06/06/2015,0,0,0,0.0,06/06/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6951,AFR::UGA::Moroto,07/06/2015,13/06/2015,0,0,0,0.0,13/06/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6952,AFR::UGA::Moroto,14/06/2015,20/06/2015,0,0,0,0.0,20/06/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6953,AFR::UGA::Moroto,28/06/2015,04/07/2015,0,0,0,0.0,04/07/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6954,AFR::UGA::Moroto,05/07/2015,11/07/2015,0,0,0,0.0,11/07/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6955,AFR::UGA::Moroto,26/07/2015,01/08/2015,0,0,0,0.0,01/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6956,AFR::UGA::Moroto,02/08/2015,08/08/2015,0,0,0,0.0,08/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6957,AFR::UGA::Moroto,09/08/2015,15/08/2015,0,0,0,0.0,15/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6958,AFR::UGA::Moroto,16/08/2015,22/08/2015,0,0,0,0.0,22/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6959,AFR::UGA::Moroto,06/09/2015,12/09/2015,0,0,0,0.0,12/09/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6960,AFR::UGA::Moroto,13/09/2015,19/09/2015,0,0,0,0.0,19/09/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6961,AFR::UGA::Moroto,21/09/2015,27/09/2015,0,0,0,0.0,27/09/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6962,AFR::UGA::Moroto,28/09/2015,04/10/2015,0,0,0,0.0,04/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6963,AFR::UGA::Moroto,05/10/2015,11/10/2015,0,0,0,0.0,11/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6964,AFR::UGA::Moroto,12/10/2015,18/10/2015,0,0,0,0.0,18/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6965,AFR::UGA::Moroto,19/10/2015,25/10/2015,0,0,0,0.0,25/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6966,AFR::UGA::Moroto,26/10/2015,01/11/2015,0,0,0,0.0,01/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6967,AFR::UGA::Moroto,02/11/2015,08/11/2015,0,0,0,0.0,08/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6968,AFR::UGA::Moroto,09/11/2015,15/11/2015,0,0,0,0.0,15/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6969,AFR::UGA::Moroto,16/11/2015,22/11/2015,0,0,0,0.0,22/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6970,AFR::UGA::Moroto,30/11/2015,06/12/2015,0,0,0,0.0,06/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6971,AFR::UGA::Moroto,07/12/2015,13/12/2015,0,0,0,0.0,13/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6972,AFR::UGA::Moroto,14/12/2015,20/12/2015,0,0,0,0.0,20/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moroto,Northern
6973,AFR::UGA::Moroto,21/12/2015,27/12/2015,0,1,0,0.0,27/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,Moroto,Northern
6974,AFR::UGA::Moyo,06/04/2015,12/04/2015,0,0,0,0.0,12/04/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6975,AFR::UGA::Moyo,13/04/2015,19/04/2015,0,0,0,0.0,19/04/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6976,AFR::UGA::Moyo,20/04/2015,26/04/2015,0,0,0,0.0,26/04/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6977,AFR::UGA::Moyo,03/05/2015,09/05/2015,0,0,0,0.0,09/05/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6978,AFR::UGA::Moyo,17/05/2015,23/05/2015,0,0,0,0.0,23/05/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6979,AFR::UGA::Moyo,24/05/2015,30/05/2015,0,0,0,0.0,30/05/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6980,AFR::UGA::Moyo,31/05/2015,06/06/2015,0,0,0,0.0,06/06/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6981,AFR::UGA::Moyo,07/06/2015,13/06/2015,0,0,0,0.0,13/06/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6982,AFR::UGA::Moyo,14/06/2015,20/06/2015,0,0,0,0.0,20/06/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6983,AFR::UGA::Moyo,28/06/2015,04/07/2015,0,0,0,0.0,04/07/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6984,AFR::UGA::Moyo,05/07/2015,11/07/2015,0,0,0,0.0,11/07/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6985,AFR::UGA::Moyo,26/07/2015,01/08/2015,0,0,0,0.0,01/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6986,AFR::UGA::Moyo,02/08/2015,08/08/2015,0,0,0,0.0,08/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6987,AFR::UGA::Moyo,09/08/2015,15/08/2015,0,0,0,0.0,15/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6988,AFR::UGA::Moyo,16/08/2015,22/08/2015,0,0,0,0.0,22/08/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6989,AFR::UGA::Moyo,06/09/2015,12/09/2015,0,0,0,0.0,12/09/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6990,AFR::UGA::Moyo,13/09/2015,19/09/2015,0,0,0,0.0,19/09/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6991,AFR::UGA::Moyo,21/09/2015,27/09/2015,0,0,0,0.0,27/09/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6992,AFR::UGA::Moyo,28/09/2015,04/10/2015,0,0,0,0.0,04/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6993,AFR::UGA::Moyo,05/10/2015,11/10/2015,0,0,0,0.0,11/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6994,AFR::UGA::Moyo,12/10/2015,18/10/2015,0,0,0,0.0,18/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6995,AFR::UGA::Moyo,19/10/2015,25/10/2015,0,0,0,0.0,25/10/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6996,AFR::UGA::Moyo,26/10/2015,01/11/2015,0,0,0,0.0,01/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6997,AFR::UGA::Moyo,02/11/2015,08/11/2015,0,0,0,0.0,08/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6998,AFR::UGA::Moyo,09/11/2015,15/11/2015,0,0,0,0.0,15/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
6999,AFR::UGA::Moyo,16/11/2015,22/11/2015,0,0,0,0.0,22/11/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
7000,AFR::UGA::Moyo,30/11/2015,06/12/2015,0,0,0,0.0,06/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
7001,AFR::UGA::Moyo,07/12/2015,13/12/2015,0,0,0,0.0,13/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
7002,AFR::UGA::Moyo,14/12/2015,20/12/2015,0,0,0,0.0,20/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
7003,AFR::UGA::Moyo,21/12/2015,27/12/2015,0,0,0,0.0,27/12/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Moyo,Northern
7004,AFR::UGA::Nebbi,06/04/2015,12/04/2015,0,0,0,0.0,12/04/2015,8,JHU Cholera Database (UID: 5096),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,Nebbi,Northern
